"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.audio_url","Answer.audio-naturalness.label","Approve","Reject"
"39O6Z4JLY7T60DVE37N9RPVV8JSVX9","3QH037L2CS2R9GV9C067DZV3G2VWAQ","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.03","Thu Mar 04 23:29:20 PST 2021","20","BatchId:4355686;OriginalHitTemplateId:928390811;","600","259200","Fri Mar 19 00:29:20 PDT 2021","","","3Y4W8Q93L5GVPRNR29RYL2NQW6EDVE","AZKFSYWVPF6JL","Submitted","Fri Mar 05 02:34:46 PST 2021","Fri Mar 05 02:35:02 PST 2021","Mon Mar 08 02:35:02 PST 2021","","","","16","0% (0/0)","0% (0/0)","0% (0/0)","https://kallavinka8045.github.io/is2021/wav_for_mos/ablation/univnet-c16/3357_28380_000021_000000.wav","4.0 - Good - Mostly natural speech"
"39O6Z4JLY7T60DVE37N9RPVV8JSVX9","3QH037L2CS2R9GV9C067DZV3G2VWAQ","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.03","Thu Mar 04 23:29:20 PST 2021","20","BatchId:4355686;OriginalHitTemplateId:928390811;","600","259200","Fri Mar 19 00:29:20 PDT 2021","","","3Y9N9SS8L47BDIL8IZLS27V75MB3DX","A2FYFCD16Z3PCC","Submitted","Thu Mar 04 23:49:46 PST 2021","Thu Mar 04 23:49:57 PST 2021","Sun Mar 07 23:49:57 PST 2021","","","","11","0% (0/0)","0% (0/0)","0% (0/0)","https://kallavinka8045.github.io/is2021/wav_for_mos/ablation/univnet-c16/3357_28380_000021_000000.wav","3.0 - Fair - Equally natural and unnatural speech"
"39O6Z4JLY7T60DVE37N9RPVV8JSVX9","3QH037L2CS2R9GV9C067DZV3G2VWAQ","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.03","Thu Mar 04 23:29:20 PST 2021","20","BatchId:4355686;OriginalHitTemplateId:928390811;","600","259200","Fri Mar 19 00:29:20 PDT 2021","","","3Z7VU45IP4DI6GCPNDW656ZDVKB1Z6","A1580MT585M44G","Submitted","Fri Mar 05 00:42:04 PST 2021","Fri Mar 05 00:42:25 PST 2021","Mon Mar 08 00:42:25 PST 2021","","","","21","0% (0/0)","0% (0/0)","0% (0/0)","https://kallavinka8045.github.io/is2021/wav_for_mos/ablation/univnet-c16/3357_28380_000021_000000.wav","5.0 - Excellent - Completely natural speech"
"3VDI8GSXBKPX3F4B64CVBPBSUVW8GQ","3QH037L2CS2R9GV9C067DZV3G2VWAQ","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.03","Thu Mar 04 23:29:21 PST 2021","20","BatchId:4355686;OriginalHitTemplateId:928390811;","600","259200","Fri Mar 19 00:29:21 PDT 2021","","","30ZX6P7VFERZVMPHOVTYMVLS4S6J2E","AZ8JL3QNIPY4U","Submitted","Thu Mar 04 23:32:02 PST 2021","Thu Mar 04 23:32:41 PST 2021","Sun Mar 07 23:32:41 PST 2021","","","","39","100% (36/36)","0% (0/0)","0% (0/0)","https://kallavinka8045.github.io/is2021/wav_for_mos/ablation/wo_gau/5319_84357_000005_000004.wav","5.0 - Excellent - Completely natural speech"
"3VDI8GSXBKPX3F4B64CVBPBSUVW8GQ","3QH037L2CS2R9GV9C067DZV3G2VWAQ","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.03","Thu Mar 04 23:29:21 PST 2021","20","BatchId:4355686;OriginalHitTemplateId:928390811;","600","259200","Fri Mar 19 00:29:21 PDT 2021","","","33C7UALJVRU3MKB2ENWTSM29WBZ813","A1P5FJPAEO3RP7","Submitted","Thu Mar 04 23:39:25 PST 2021","Thu Mar 04 23:39:54 PST 2021","Sun Mar 07 23:39:54 PST 2021","","","","29","100% (78/78)","0% (0/0)","0% (0/0)","https://kallavinka8045.github.io/is2021/wav_for_mos/ablation/wo_gau/5319_84357_000005_000004.wav","4.0 - Good - Mostly natural speech"
"3VDI8GSXBKPX3F4B64CVBPBSUVW8GQ","3QH037L2CS2R9GV9C067DZV3G2VWAQ","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.03","Thu Mar 04 23:29:21 PST 2021","20","BatchId:4355686;OriginalHitTemplateId:928390811;","600","259200","Fri Mar 19 00:29:21 PDT 2021","","","33PPO7FEC1BQ3L3R32SF6DXWO4DDIC","A2683ZVNWI119A","Submitted","Fri Mar 05 01:05:21 PST 2021","Fri Mar 05 01:06:40 PST 2021","Mon Mar 08 01:06:40 PST 2021","","","","79","0% (0/0)","0% (0/0)","0% (0/0)","https://kallavinka8045.github.io/is2021/wav_for_mos/ablation/wo_gau/5319_84357_000005_000004.wav","5.0 - Excellent - Completely natural speech"
"3VDI8GSXBKPX3F4B64CVBPBSUVW8GQ","3QH037L2CS2R9GV9C067DZV3G2VWAQ","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.03","Thu Mar 04 23:29:21 PST 2021","20","BatchId:4355686;OriginalHitTemplateId:928390811;","600","259200","Fri Mar 19 00:29:21 PDT 2021","","","33SA9F9TR3QDWM1WOE7EDMOP3R6EW7","A3PXU2ZLEL8WRW","Submitted","Thu Mar 04 23:37:05 PST 2021","Thu Mar 04 23:37:29 PST 2021","Sun Mar 07 23:37:29 PST 2021","","","","24","0% (0/0)","0% (0/0)","0% (0/0)","https://kallavinka8045.github.io/is2021/wav_for_mos/ablation/wo_gau/5319_84357_000005_000004.wav","3.0 - Fair - Equally natural and unnatural speech"
"3VDI8GSXBKPX3F4B64CVBPBSUVW8GQ","3QH037L2CS2R9GV9C067DZV3G2VWAQ","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.03","Thu Mar 04 23:29:21 PST 2021","20","BatchId:4355686;OriginalHitTemplateId:928390811;","600","259200","Fri Mar 19 00:29:21 PDT 2021","","","35GCEFQ6IBKEGJQ4AHAPTZEAT4VZ32","A3E18P15E4GSG6","Submitted","Fri Mar 05 02:47:38 PST 2021","Fri Mar 05 02:47:50 PST 2021","Mon Mar 08 02:47:50 PST 2021","","","","12","0% (0/0)","0% (0/0)","0% (0/0)","https://kallavinka8045.github.io/is2021/wav_for_mos/ablation/wo_gau/5319_84357_000005_000004.wav","4.0 - Good - Mostly natural speech"
"3VDI8GSXBKPX3F4B64CVBPBSUVW8GQ","3QH037L2CS2R9GV9C067DZV3G2VWAQ","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.03","Thu Mar 04 23:29:21 PST 2021","20","BatchId:4355686;OriginalHitTemplateId:928390811;","600","259200","Fri Mar 19 00:29:21 PDT 2021","","","3A1PQ49WVNDWFVCVHRQZ5ZV8ZUUH1W","A1580MT585M44G","Submitted","Fri Mar 05 00:50:40 PST 2021","Fri Mar 05 00:51:02 PST 2021","Mon Mar 08 00:51:02 PST 2021","","","","22","0% (0/0)","0% (0/0)","0% (0/0)","https://kallavinka8045.github.io/is2021/wav_for_mos/ablation/wo_gau/5319_84357_000005_000004.wav","4.0 - Good - Mostly natural speech"
"3VDI8GSXBKPX3F4B64CVBPBSUVW8GQ","3QH037L2CS2R9GV9C067DZV3G2VWAQ","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.03","Thu Mar 04 23:29:21 PST 2021","20","BatchId:4355686;OriginalHitTemplateId:928390811;","600","259200","Fri Mar 19 00:29:21 PDT 2021","","","3DY4FPOOA7KPQ16WKAMIQR4UB7UVRR","A39VVWV1GHLMFD","Submitted","Thu Mar 04 23:41:35 PST 2021","Thu Mar 04 23:42:23 PST 2021","Sun Mar 07 23:42:23 PST 2021","","","","48","100% (8/8)","0% (0/0)","0% (0/0)","https://kallavinka8045.github.io/is2021/wav_for_mos/ablation/wo_gau/5319_84357_000005_000004.wav","5.0 - Excellent - Completely natural speech"
"3VDI8GSXBKPX3F4B64CVBPBSUVW8GQ","3QH037L2CS2R9GV9C067DZV3G2VWAQ","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.03","Thu Mar 04 23:29:21 PST 2021","20","BatchId:4355686;OriginalHitTemplateId:928390811;","600","259200","Fri Mar 19 00:29:21 PDT 2021","","","3GLB5JMZF3RC7UXWDESCL1KG9RSDGR","A3UDP95JGEX3H1","Submitted","Fri Mar 05 03:03:27 PST 2021","Fri Mar 05 03:03:45 PST 2021","Mon Mar 08 03:03:45 PST 2021","","","","18","0% (0/0)","0% (0/0)","0% (0/0)","https://kallavinka8045.github.io/is2021/wav_for_mos/ablation/wo_gau/5319_84357_000005_000004.wav","4.0 - Good - Mostly natural speech"
"3VDI8GSXBKPX3F4B64CVBPBSUVW8GQ","3QH037L2CS2R9GV9C067DZV3G2VWAQ","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.03","Thu Mar 04 23:29:21 PST 2021","20","BatchId:4355686;OriginalHitTemplateId:928390811;","600","259200","Fri Mar 19 00:29:21 PDT 2021","","","3JBT3HLQFEYLN8VR8F7W62HBY0BPZS","A2VO8C41JJIQY9","Submitted","Thu Mar 04 23:30:46 PST 2021","Thu Mar 04 23:31:00 PST 2021","Sun Mar 07 23:31:00 PST 2021","","","","14","0% (0/0)","0% (0/0)","0% (0/0)","https://kallavinka8045.github.io/is2021/wav_for_mos/ablation/wo_gau/5319_84357_000005_000004.wav","4.0 - Good - Mostly natural speech"
"3VDI8GSXBKPX3F4B64CVBPBSUVW8GQ","3QH037L2CS2R9GV9C067DZV3G2VWAQ","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.03","Thu Mar 04 23:29:21 PST 2021","20","BatchId:4355686;OriginalHitTemplateId:928390811;","600","259200","Fri Mar 19 00:29:21 PDT 2021","","","3KKG4CDWKOUKSORV6XL9QG4NS1T493","A1E1APZSE8OFWU","Submitted","Thu Mar 04 23:54:03 PST 2021","Thu Mar 04 23:57:10 PST 2021","Sun Mar 07 23:57:10 PST 2021","","","","187","0% (0/0)","0% (0/0)","0% (0/0)","https://kallavinka8045.github.io/is2021/wav_for_mos/ablation/wo_gau/5319_84357_000005_000004.wav","4.0 - Good - Mostly natural speech"
"3VDI8GSXBKPX3F4B64CVBPBSUVW8GQ","3QH037L2CS2R9GV9C067DZV3G2VWAQ","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.03","Thu Mar 04 23:29:21 PST 2021","20","BatchId:4355686;OriginalHitTemplateId:928390811;","600","259200","Fri Mar 19 00:29:21 PDT 2021","","","3M81GAB8A6FA5MTQ2E6IKP0ICTIQBL","AYHIH9NTPYFLY","Submitted","Fri Mar 05 01:16:38 PST 2021","Fri Mar 05 01:18:06 PST 2021","Mon Mar 08 01:18:06 PST 2021","","","","88","0% (0/0)","0% (0/0)","0% (0/0)","https://kallavinka8045.github.io/is2021/wav_for_mos/ablation/wo_gau/5319_84357_000005_000004.wav","5.0 - Excellent - Completely natural speech"
"3VDI8GSXBKPX3F4B64CVBPBSUVW8GQ","3QH037L2CS2R9GV9C067DZV3G2VWAQ","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.03","Thu Mar 04 23:29:21 PST 2021","20","BatchId:4355686;OriginalHitTemplateId:928390811;","600","259200","Fri Mar 19 00:29:21 PDT 2021","","","3QILPRALQBR60RIRJAURPTFCZC5N8R","A1H5Q9HRH4RPZU","Submitted","Thu Mar 04 23:47:25 PST 2021","Thu Mar 04 23:47:38 PST 2021","Sun Mar 07 23:47:38 PST 2021","","","","13","0% (0/0)","0% (0/0)","0% (0/0)","https://kallavinka8045.github.io/is2021/wav_for_mos/ablation/wo_gau/5319_84357_000005_000004.wav","3.0 - Fair - Equally natural and unnatural speech"
"3VDI8GSXBKPX3F4B64CVBPBSUVW8GQ","3QH037L2CS2R9GV9C067DZV3G2VWAQ","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.03","Thu Mar 04 23:29:21 PST 2021","20","BatchId:4355686;OriginalHitTemplateId:928390811;","600","259200","Fri Mar 19 00:29:21 PDT 2021","","","3QRYMNZ7F4DPYBAFM85MGPBZDP6NTW","AHYTT3T8W9Y9Y","Submitted","Fri Mar 05 04:14:43 PST 2021","Fri Mar 05 04:20:12 PST 2021","Mon Mar 08 04:20:12 PST 2021","","","","329","100% (43/43)","0% (0/0)","0% (0/0)","https://kallavinka8045.github.io/is2021/wav_for_mos/ablation/wo_gau/5319_84357_000005_000004.wav","4.0 - Good - Mostly natural speech"
"3VDI8GSXBKPX3F4B64CVBPBSUVW8GQ","3QH037L2CS2R9GV9C067DZV3G2VWAQ","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.03","Thu Mar 04 23:29:21 PST 2021","20","BatchId:4355686;OriginalHitTemplateId:928390811;","600","259200","Fri Mar 19 00:29:21 PDT 2021","","","3R08VXYT7IRSN7MM16T87CW8H4CW7D","A20I3A6VWC2T5C","Submitted","Fri Mar 05 02:33:22 PST 2021","Fri Mar 05 02:33:33 PST 2021","Mon Mar 08 02:33:33 PST 2021","","","","11","0% (0/0)","0% (0/0)","0% (0/0)","https://kallavinka8045.github.io/is2021/wav_for_mos/ablation/wo_gau/5319_84357_000005_000004.wav","5.0 - Excellent - Completely natural speech"
"3VDI8GSXBKPX3F4B64CVBPBSUVW8GQ","3QH037L2CS2R9GV9C067DZV3G2VWAQ","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.03","Thu Mar 04 23:29:21 PST 2021","20","BatchId:4355686;OriginalHitTemplateId:928390811;","600","259200","Fri Mar 19 00:29:21 PDT 2021","","","3S96KQ6I9S0GCZJ2XERJKKZ5ZLXTDD","A2P76QVLSGJR45","Submitted","Fri Mar 05 02:31:51 PST 2021","Fri Mar 05 02:35:42 PST 2021","Mon Mar 08 02:35:42 PST 2021","","","","231","100% (14/14)","0% (0/0)","0% (0/0)","https://kallavinka8045.github.io/is2021/wav_for_mos/ablation/wo_gau/5319_84357_000005_000004.wav","4.0 - Good - Mostly natural speech"
"3VDI8GSXBKPX3F4B64CVBPBSUVW8GQ","3QH037L2CS2R9GV9C067DZV3G2VWAQ","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.03","Thu Mar 04 23:29:21 PST 2021","20","BatchId:4355686;OriginalHitTemplateId:928390811;","600","259200","Fri Mar 19 00:29:21 PDT 2021","","","3SB5N7Y3O90I8AW2124H6U0XF260G8","A35TUIBF05DKM4","Submitted","Thu Mar 04 23:37:21 PST 2021","Thu Mar 04 23:37:33 PST 2021","Sun Mar 07 23:37:33 PST 2021","","","","12","0% (0/0)","0% (0/0)","0% (0/0)","https://kallavinka8045.github.io/is2021/wav_for_mos/ablation/wo_gau/5319_84357_000005_000004.wav","5.0 - Excellent - Completely natural speech"
"3VDI8GSXBKPX3F4B64CVBPBSUVW8GQ","3QH037L2CS2R9GV9C067DZV3G2VWAQ","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.03","Thu Mar 04 23:29:21 PST 2021","20","BatchId:4355686;OriginalHitTemplateId:928390811;","600","259200","Fri Mar 19 00:29:21 PDT 2021","","","3SKRO2GZ77NNHLD3NCTWIRB0RB4K19","AZKFSYWVPF6JL","Submitted","Fri Mar 05 02:38:45 PST 2021","Fri Mar 05 02:38:57 PST 2021","Mon Mar 08 02:38:57 PST 2021","","","","12","0% (0/0)","0% (0/0)","0% (0/0)","https://kallavinka8045.github.io/is2021/wav_for_mos/ablation/wo_gau/5319_84357_000005_000004.wav","5.0 - Excellent - Completely natural speech"
"3VDI8GSXBKPX3F4B64CVBPBSUVW8GQ","3QH037L2CS2R9GV9C067DZV3G2VWAQ","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.03","Thu Mar 04 23:29:21 PST 2021","20","BatchId:4355686;OriginalHitTemplateId:928390811;","600","259200","Fri Mar 19 00:29:21 PDT 2021","","","3U4J9857OK70Z4OB6FXCKYJN73OB76","A2Y2AZ8DBFU47Q","Submitted","Fri Mar 05 00:34:23 PST 2021","Fri Mar 05 00:35:09 PST 2021","Mon Mar 08 00:35:09 PST 2021","","","","46","0% (0/0)","0% (0/0)","0% (0/0)","https://kallavinka8045.github.io/is2021/wav_for_mos/ablation/wo_gau/5319_84357_000005_000004.wav","5.0 - Excellent - Completely natural speech"
"3VDI8GSXBKPX3F4B64CVBPBSUVW8GQ","3QH037L2CS2R9GV9C067DZV3G2VWAQ","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.03","Thu Mar 04 23:29:21 PST 2021","20","BatchId:4355686;OriginalHitTemplateId:928390811;","600","259200","Fri Mar 19 00:29:21 PDT 2021","","","3VFJCI1K45V684G1VFNWQQ1KOS7GRO","A2FYFCD16Z3PCC","Submitted","Thu Mar 04 23:50:46 PST 2021","Thu Mar 04 23:50:58 PST 2021","Sun Mar 07 23:50:58 PST 2021","","","","12","0% (0/0)","0% (0/0)","0% (0/0)","https://kallavinka8045.github.io/is2021/wav_for_mos/ablation/wo_gau/5319_84357_000005_000004.wav","5.0 - Excellent - Completely natural speech"
"3VDI8GSXBKPX3F4B64CVBPBSUVW8GQ","3QH037L2CS2R9GV9C067DZV3G2VWAQ","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.03","Thu Mar 04 23:29:21 PST 2021","20","BatchId:4355686;OriginalHitTemplateId:928390811;","600","259200","Fri Mar 19 00:29:21 PDT 2021","","","3YZ8UPK3VZIL7KSDXNMI5A3PXZKUCX","A1K42W7BKJDVB","Submitted","Fri Mar 05 00:09:03 PST 2021","Fri Mar 05 00:10:07 PST 2021","Mon Mar 08 00:10:07 PST 2021","","","","64","0% (0/0)","0% (0/0)","0% (0/0)","https://kallavinka8045.github.io/is2021/wav_for_mos/ablation/wo_gau/5319_84357_000005_000004.wav","4.0 - Good - Mostly natural speech"
"3WUVMVA7PGZBDKSVTUKYSNXTV9QAZL","3QH037L2CS2R9GV9C067DZV3G2VWAQ","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.03","Thu Mar 04 23:29:21 PST 2021","20","BatchId:4355686;OriginalHitTemplateId:928390811;","600","259200","Fri Mar 19 00:29:21 PDT 2021","","","33L7PJKHCMU4V4NBG6G3YSL4OUWT83","AYHIH9NTPYFLY","Submitted","Fri Mar 05 01:18:21 PST 2021","Fri Mar 05 01:19:51 PST 2021","Mon Mar 08 01:19:51 PST 2021","","","","90","0% (0/0)","0% (0/0)","0% (0/0)","https://kallavinka8045.github.io/is2021/wav_for_mos/ablation/ground_truth/8722_296473_000017_000000.wav","5.0 - Excellent - Completely natural speech"
"3WUVMVA7PGZBDKSVTUKYSNXTV9QAZL","3QH037L2CS2R9GV9C067DZV3G2VWAQ","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.03","Thu Mar 04 23:29:21 PST 2021","20","BatchId:4355686;OriginalHitTemplateId:928390811;","600","259200","Fri Mar 19 00:29:21 PDT 2021","","","38BQUHLA92W331K7EQ4N90GC9R1OMX","A1K42W7BKJDVB","Submitted","Fri Mar 05 00:21:16 PST 2021","Fri Mar 05 00:21:52 PST 2021","Mon Mar 08 00:21:52 PST 2021","","","","36","0% (0/0)","0% (0/0)","0% (0/0)","https://kallavinka8045.github.io/is2021/wav_for_mos/ablation/ground_truth/8722_296473_000017_000000.wav","4.0 - Good - Mostly natural speech"
"3WUVMVA7PGZBDKSVTUKYSNXTV9QAZL","3QH037L2CS2R9GV9C067DZV3G2VWAQ","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.03","Thu Mar 04 23:29:21 PST 2021","20","BatchId:4355686;OriginalHitTemplateId:928390811;","600","259200","Fri Mar 19 00:29:21 PDT 2021","","","38BQUHLA92W331K7EQ4N90GC9RGOMC","AHYTT3T8W9Y9Y","Submitted","Fri Mar 05 04:29:01 PST 2021","Fri Mar 05 04:34:28 PST 2021","Mon Mar 08 04:34:28 PST 2021","","","","327","100% (43/43)","0% (0/0)","0% (0/0)","https://kallavinka8045.github.io/is2021/wav_for_mos/ablation/ground_truth/8722_296473_000017_000000.wav","5.0 - Excellent - Completely natural speech"
"3WUVMVA7PGZBDKSVTUKYSNXTV9QAZL","3QH037L2CS2R9GV9C067DZV3G2VWAQ","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.03","Thu Mar 04 23:29:21 PST 2021","20","BatchId:4355686;OriginalHitTemplateId:928390811;","600","259200","Fri Mar 19 00:29:21 PDT 2021","","","3A1PQ49WVNDWFVCVHRQZ5ZV8ZUR1HD","A2FYFCD16Z3PCC","Submitted","Thu Mar 04 23:51:57 PST 2021","Thu Mar 04 23:52:05 PST 2021","Sun Mar 07 23:52:05 PST 2021","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","https://kallavinka8045.github.io/is2021/wav_for_mos/ablation/ground_truth/8722_296473_000017_000000.wav","5.0 - Excellent - Completely natural speech"
"3WUVMVA7PGZBDKSVTUKYSNXTV9QAZL","3QH037L2CS2R9GV9C067DZV3G2VWAQ","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.03","Thu Mar 04 23:29:21 PST 2021","20","BatchId:4355686;OriginalHitTemplateId:928390811;","600","259200","Fri Mar 19 00:29:21 PDT 2021","","","3ATTHHXXWGK41R88U2TR0K0O4MNIXH","A1580MT585M44G","Submitted","Fri Mar 05 00:36:08 PST 2021","Fri Mar 05 00:36:22 PST 2021","Mon Mar 08 00:36:22 PST 2021","","","","14","0% (0/0)","0% (0/0)","0% (0/0)","https://kallavinka8045.github.io/is2021/wav_for_mos/ablation/ground_truth/8722_296473_000017_000000.wav","5.0 - Excellent - Completely natural speech"
"3WUVMVA7PGZBDKSVTUKYSNXTV9QAZL","3QH037L2CS2R9GV9C067DZV3G2VWAQ","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.03","Thu Mar 04 23:29:21 PST 2021","20","BatchId:4355686;OriginalHitTemplateId:928390811;","600","259200","Fri Mar 19 00:29:21 PDT 2021","","","3BF51CHDT16W86RDL8MZRUCYU2L0H9","A1F7TXGSWETWX0","Submitted","Thu Mar 04 23:56:53 PST 2021","Thu Mar 04 23:57:01 PST 2021","Sun Mar 07 23:57:01 PST 2021","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","https://kallavinka8045.github.io/is2021/wav_for_mos/ablation/ground_truth/8722_296473_000017_000000.wav","1.0 - Bad - Completely unnatural speech"
"3WUVMVA7PGZBDKSVTUKYSNXTV9QAZL","3QH037L2CS2R9GV9C067DZV3G2VWAQ","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.03","Thu Mar 04 23:29:21 PST 2021","20","BatchId:4355686;OriginalHitTemplateId:928390811;","600","259200","Fri Mar 19 00:29:21 PDT 2021","","","3C2NJ6JBKGDVECG23TLQF229DCD2N3","A39VVWV1GHLMFD","Submitted","Thu Mar 04 23:47:45 PST 2021","Thu Mar 04 23:48:23 PST 2021","Sun Mar 07 23:48:23 PST 2021","","","","38","100% (8/8)","0% (0/0)","0% (0/0)","https://kallavinka8045.github.io/is2021/wav_for_mos/ablation/ground_truth/8722_296473_000017_000000.wav","4.0 - Good - Mostly natural speech"
"3WUVMVA7PGZBDKSVTUKYSNXTV9QAZL","3QH037L2CS2R9GV9C067DZV3G2VWAQ","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.03","Thu Mar 04 23:29:21 PST 2021","20","BatchId:4355686;OriginalHitTemplateId:928390811;","600","259200","Fri Mar 19 00:29:21 PDT 2021","","","3J2UYBXQQR8GBH7WPPVVU3N8LOG60P","A3UDP95JGEX3H1","Submitted","Fri Mar 05 03:01:47 PST 2021","Fri Mar 05 03:02:04 PST 2021","Mon Mar 08 03:02:04 PST 2021","","","","17","0% (0/0)","0% (0/0)","0% (0/0)","https://kallavinka8045.github.io/is2021/wav_for_mos/ablation/ground_truth/8722_296473_000017_000000.wav","4.0 - Good - Mostly natural speech"
"3WUVMVA7PGZBDKSVTUKYSNXTV9QAZL","3QH037L2CS2R9GV9C067DZV3G2VWAQ","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.03","Thu Mar 04 23:29:21 PST 2021","20","BatchId:4355686;OriginalHitTemplateId:928390811;","600","259200","Fri Mar 19 00:29:21 PDT 2021","","","3KJYX6QCMF78SDNJC5D9O0I31Q3JVQ","A2Y2AZ8DBFU47Q","Submitted","Fri Mar 05 00:21:36 PST 2021","Fri Mar 05 00:23:03 PST 2021","Mon Mar 08 00:23:03 PST 2021","","","","87","0% (0/0)","0% (0/0)","0% (0/0)","https://kallavinka8045.github.io/is2021/wav_for_mos/ablation/ground_truth/8722_296473_000017_000000.wav","5.0 - Excellent - Completely natural speech"
"3WUVMVA7PGZBDKSVTUKYSNXTV9QAZL","3QH037L2CS2R9GV9C067DZV3G2VWAQ","English computer generated audio naturalness assessment","Listen and evaluate audio naturalness by choosing values from 1(negative) to 5(positive).","audio, naturalness, rating","$0.03","Thu Mar 04 23:29:21 PST 2021","20","BatchId:4355686;OriginalHitTemplateId:928390811;","600","259200","Fri Mar 19 00:29:21 PDT 2021","","","3KRVW3HTZTHI1TC0L7LWT5QD6GESM8","A3E18P15E4GSG6","Submitted","Fri Mar 05 03:13:44 PST 2021","Fri Mar 05 03:13:58 PST 2021","Mon Mar 08 03:13:58 PST 2021","","","","14","0% (0/0)","0% (0/0)","0% (0/0)","https://kallavinka8045.github.io/is2021/wav_for_mos/ablation/ground_truth/8722_296473_000017_000000.wav","3.0 - Fair - Equally natural and unnatural speech"
